,Date
4433,2023-09-13 09:30:00
4434,2023-09-13 09:35:00
4435,2023-09-13 09:40:00
4436,2023-09-13 09:45:00
4437,2023-09-13 09:50:00
4438,2023-09-13 09:55:00
4439,2023-09-13 10:00:00
4440,2023-09-13 10:05:00
4441,2023-09-13 10:10:00
4442,2023-09-13 10:15:00
4443,2023-09-13 10:20:00
4444,2023-09-13 10:25:00
4445,2023-09-13 10:30:00
4446,2023-09-13 10:35:00
4447,2023-09-13 10:40:00
4448,2023-09-13 10:45:00
4449,2023-09-13 10:50:00
4450,2023-09-13 10:55:00
4451,2023-09-13 11:00:00
4452,2023-09-13 11:05:00
4453,2023-09-13 11:10:00
4454,2023-09-13 11:15:00
4455,2023-09-13 11:20:00
4456,2023-09-13 11:25:00
4457,2023-09-13 11:30:00
4458,2023-09-13 11:35:00
4459,2023-09-13 11:40:00
4460,2023-09-13 11:45:00
4461,2023-09-13 11:50:00
4462,2023-09-13 11:55:00
4463,2023-09-13 12:00:00
4464,2023-09-13 12:05:00
4465,2023-09-13 12:10:00
4466,2023-09-13 12:15:00
4467,2023-09-13 12:20:00
4468,2023-09-13 12:25:00
4469,2023-09-13 12:30:00
4470,2023-09-13 12:35:00
4471,2023-09-13 12:40:00
4472,2023-09-13 12:45:00
4473,2023-09-13 12:50:00
4474,2023-09-13 12:55:00
4475,2023-09-13 13:00:00
4476,2023-09-13 13:05:00
4477,2023-09-13 13:10:00
4478,2023-09-13 13:15:00
4479,2023-09-13 13:20:00
4480,2023-09-13 13:25:00
4481,2023-09-13 13:30:00
4482,2023-09-13 13:35:00
4483,2023-09-13 13:40:00
4484,2023-09-13 13:45:00
4485,2023-09-13 13:50:00
4486,2023-09-13 13:55:00
4487,2023-09-14 08:00:00
4488,2023-09-14 08:05:00
4489,2023-09-14 08:10:00
4490,2023-09-14 08:15:00
4491,2023-09-14 08:20:00
4492,2023-09-14 08:25:00
4493,2023-09-14 08:30:00
4494,2023-09-14 08:35:00
4495,2023-09-14 08:40:00
4496,2023-09-14 08:45:00
4497,2023-09-14 08:50:00
4498,2023-09-14 08:55:00
4499,2023-09-14 09:00:00
4500,2023-09-14 09:05:00
4501,2023-09-14 09:10:00
4502,2023-09-14 09:15:00
4503,2023-09-14 09:20:00
4504,2023-09-14 09:25:00
4505,2023-09-14 09:30:00
4506,2023-09-14 09:35:00
4507,2023-09-14 09:40:00
4508,2023-09-14 09:45:00
4509,2023-09-14 09:50:00
4510,2023-09-14 09:55:00
4511,2023-09-14 10:00:00
4512,2023-09-14 10:05:00
4513,2023-09-14 10:10:00
4514,2023-09-14 10:15:00
4515,2023-09-14 10:20:00
4516,2023-09-14 10:25:00
4517,2023-09-14 10:30:00
4518,2023-09-14 10:35:00
4519,2023-09-14 10:40:00
4520,2023-09-14 10:45:00
4521,2023-09-14 10:50:00
4522,2023-09-14 10:55:00
4523,2023-09-14 11:00:00
4524,2023-09-14 11:05:00
4525,2023-09-14 11:10:00
4526,2023-09-14 11:15:00
4527,2023-09-14 11:20:00
4528,2023-09-14 11:25:00
4529,2023-09-14 11:30:00
4530,2023-09-14 11:35:00
4531,2023-09-14 11:40:00
4532,2023-09-14 11:45:00
4533,2023-09-14 11:50:00
4534,2023-09-14 11:55:00
4535,2023-09-14 12:00:00
4536,2023-09-14 12:05:00
4537,2023-09-14 12:10:00
4538,2023-09-14 12:15:00
4539,2023-09-14 12:20:00
4540,2023-09-14 12:25:00
4541,2023-09-14 12:30:00
4542,2023-09-14 12:35:00
4543,2023-09-14 12:40:00
4544,2023-09-14 12:45:00
4545,2023-09-14 12:50:00
4546,2023-09-14 12:55:00
4547,2023-09-14 13:00:00
4548,2023-09-14 13:05:00
4549,2023-09-14 13:10:00
4550,2023-09-14 13:15:00
4551,2023-09-14 13:20:00
4552,2023-09-14 13:25:00
4553,2023-09-14 13:30:00
4554,2023-09-14 13:35:00
4555,2023-09-14 13:40:00
4556,2023-09-14 13:45:00
4557,2023-09-14 13:50:00
4558,2023-09-14 13:55:00
4559,2023-09-15 08:00:00
4560,2023-09-15 08:05:00
4561,2023-09-15 08:10:00
4562,2023-09-15 08:15:00
4563,2023-09-15 08:20:00
4564,2023-09-15 08:25:00
4565,2023-09-15 08:30:00
4566,2023-09-15 08:35:00
4567,2023-09-15 08:40:00
4568,2023-09-15 08:45:00
4569,2023-09-15 08:50:00
4570,2023-09-15 08:55:00
4571,2023-09-15 09:00:00
4572,2023-09-15 09:05:00
4573,2023-09-15 09:10:00
4574,2023-09-15 09:15:00
4575,2023-09-15 09:20:00
4576,2023-09-15 09:25:00
4577,2023-09-15 09:30:00
4578,2023-09-15 09:35:00
4579,2023-09-15 09:40:00
4580,2023-09-15 09:45:00
4581,2023-09-15 09:50:00
4582,2023-09-15 09:55:00
4583,2023-09-15 10:00:00
4584,2023-09-15 10:05:00
4585,2023-09-15 10:10:00
4586,2023-09-15 10:15:00
4587,2023-09-15 10:20:00
4588,2023-09-15 10:25:00
4589,2023-09-15 10:30:00
4590,2023-09-15 10:35:00
4591,2023-09-15 10:40:00
4592,2023-09-15 10:45:00
4593,2023-09-15 10:50:00
4594,2023-09-15 10:55:00
4595,2023-09-15 11:00:00
4596,2023-09-15 11:05:00
4597,2023-09-15 11:10:00
4598,2023-09-15 11:15:00
4599,2023-09-15 11:20:00
4600,2023-09-15 11:25:00
4601,2023-09-15 11:30:00
4602,2023-09-15 11:35:00
4603,2023-09-15 11:40:00
4604,2023-09-15 11:45:00
4605,2023-09-15 11:50:00
4606,2023-09-15 11:55:00
4607,2023-09-15 12:00:00
4608,2023-09-15 12:05:00
4609,2023-09-15 12:10:00
4610,2023-09-15 12:15:00
4611,2023-09-15 12:20:00
4612,2023-09-15 12:25:00
4613,2023-09-15 12:30:00
4614,2023-09-15 12:35:00
4615,2023-09-15 12:40:00
4616,2023-09-15 12:45:00
4617,2023-09-15 12:50:00
4618,2023-09-15 12:55:00
4619,2023-09-15 13:00:00
4620,2023-09-15 13:05:00
4621,2023-09-15 13:10:00
4622,2023-09-15 13:15:00
4623,2023-09-15 13:20:00
4624,2023-09-15 13:25:00
4625,2023-09-15 13:30:00
4626,2023-09-15 13:35:00
4627,2023-09-15 13:40:00
4628,2023-09-15 13:45:00
4629,2023-09-15 13:50:00
4630,2023-09-15 13:55:00
4631,2023-09-16 08:00:00
4632,2023-09-16 08:05:00
4633,2023-09-16 08:10:00
4634,2023-09-16 08:15:00
4635,2023-09-16 08:20:00
4636,2023-09-16 08:25:00
4637,2023-09-16 08:30:00
4638,2023-09-16 08:35:00
4639,2023-09-16 08:40:00
4640,2023-09-16 08:45:00
4641,2023-09-16 08:50:00
4642,2023-09-16 08:55:00
4643,2023-09-16 09:00:00
4644,2023-09-16 09:05:00
4645,2023-09-16 09:10:00
4646,2023-09-16 09:15:00
4647,2023-09-16 09:20:00
4648,2023-09-16 09:25:00
4649,2023-09-16 09:30:00
4650,2023-09-16 09:35:00
4651,2023-09-16 09:40:00
4652,2023-09-16 09:45:00
4653,2023-09-16 09:50:00
4654,2023-09-16 09:55:00
4655,2023-09-16 10:00:00
4656,2023-09-16 10:05:00
4657,2023-09-16 10:10:00
4658,2023-09-16 10:15:00
4659,2023-09-16 10:20:00
4660,2023-09-16 10:25:00
4661,2023-09-16 10:30:00
4662,2023-09-16 10:35:00
4663,2023-09-16 10:40:00
4664,2023-09-16 10:45:00
4665,2023-09-16 10:50:00
4666,2023-09-16 10:55:00
4667,2023-09-16 11:00:00
4668,2023-09-16 11:05:00
4669,2023-09-16 11:10:00
4670,2023-09-16 11:15:00
4671,2023-09-16 11:20:00
4672,2023-09-16 11:25:00
4673,2023-09-16 11:30:00
4674,2023-09-16 11:35:00
4675,2023-09-16 11:40:00
4676,2023-09-16 11:45:00
4677,2023-09-16 11:50:00
4678,2023-09-16 11:55:00
4679,2023-09-16 12:00:00
4680,2023-09-16 12:05:00
4681,2023-09-16 12:10:00
4682,2023-09-16 12:15:00
4683,2023-09-16 12:20:00
4684,2023-09-16 12:25:00
4685,2023-09-16 12:30:00
4686,2023-09-16 12:35:00
4687,2023-09-16 12:40:00
4688,2023-09-16 12:45:00
4689,2023-09-16 12:50:00
4690,2023-09-16 12:55:00
4691,2023-09-16 13:00:00
4692,2023-09-16 13:05:00
4693,2023-09-16 13:10:00
4694,2023-09-16 13:15:00
4695,2023-09-16 13:20:00
4696,2023-09-16 13:25:00
4697,2023-09-16 13:30:00
4698,2023-09-16 13:35:00
4699,2023-09-16 13:40:00
4700,2023-09-16 13:45:00
4701,2023-09-16 13:50:00
4702,2023-09-16 13:55:00
4703,2023-09-17 08:00:00
4704,2023-09-17 08:05:00
4705,2023-09-17 08:10:00
4706,2023-09-17 08:15:00
4707,2023-09-17 08:20:00
4708,2023-09-17 08:25:00
4709,2023-09-17 08:30:00
4710,2023-09-17 08:35:00
4711,2023-09-17 08:40:00
4712,2023-09-17 08:45:00
4713,2023-09-17 08:50:00
4714,2023-09-17 08:55:00
4715,2023-09-17 09:00:00
4716,2023-09-17 09:05:00
4717,2023-09-17 09:10:00
4718,2023-09-17 09:15:00
4719,2023-09-17 09:20:00
4720,2023-09-17 09:25:00
4721,2023-09-17 09:30:00
4722,2023-09-17 09:35:00
4723,2023-09-17 09:40:00
4724,2023-09-17 09:45:00
4725,2023-09-17 09:50:00
4726,2023-09-17 09:55:00
4727,2023-09-17 10:00:00
4728,2023-09-17 10:05:00
4729,2023-09-17 10:10:00
4730,2023-09-17 10:15:00
4731,2023-09-17 10:20:00
4732,2023-09-17 10:25:00
4733,2023-09-17 10:30:00
4734,2023-09-17 10:35:00
4735,2023-09-17 10:40:00
4736,2023-09-17 10:45:00
4737,2023-09-17 10:50:00
4738,2023-09-17 10:55:00
4739,2023-09-17 11:00:00
4740,2023-09-17 11:05:00
4741,2023-09-17 11:10:00
4742,2023-09-17 11:15:00
4743,2023-09-17 11:20:00
4744,2023-09-17 11:25:00
4745,2023-09-17 11:30:00
4746,2023-09-17 11:35:00
4747,2023-09-17 11:40:00
4748,2023-09-17 11:45:00
4749,2023-09-17 11:50:00
4750,2023-09-17 11:55:00
4751,2023-09-17 12:00:00
4752,2023-09-17 12:05:00
4753,2023-09-17 12:10:00
4754,2023-09-17 12:15:00
4755,2023-09-17 12:20:00
4756,2023-09-17 12:25:00
4757,2023-09-17 12:30:00
4758,2023-09-17 12:35:00
4759,2023-09-17 12:40:00
4760,2023-09-17 12:45:00
4761,2023-09-17 12:50:00
4762,2023-09-17 12:55:00
4763,2023-09-17 13:00:00
4764,2023-09-17 13:05:00
4765,2023-09-17 13:10:00
4766,2023-09-17 13:15:00
4767,2023-09-17 13:20:00
4768,2023-09-17 13:25:00
4769,2023-09-17 13:30:00
4770,2023-09-17 13:35:00
4771,2023-09-17 13:40:00
4772,2023-09-17 13:45:00
4773,2023-09-17 13:50:00
4774,2023-09-17 13:55:00
4775,2023-09-18 08:00:00
4776,2023-09-18 08:05:00
4777,2023-09-18 08:10:00
4778,2023-09-18 08:15:00
4779,2023-09-18 08:20:00
4780,2023-09-18 08:25:00
4781,2023-09-18 08:30:00
4782,2023-09-18 08:35:00
4783,2023-09-18 08:40:00
4784,2023-09-18 08:45:00
4785,2023-09-18 08:50:00
4786,2023-09-18 08:55:00
4787,2023-09-18 09:00:00
4788,2023-09-18 09:05:00
4789,2023-09-18 09:10:00
4790,2023-09-18 09:15:00
4791,2023-09-18 09:20:00
4792,2023-09-18 09:25:00
4793,2023-09-18 09:30:00
4794,2023-09-18 09:35:00
4795,2023-09-18 09:40:00
4796,2023-09-18 09:45:00
4797,2023-09-18 09:50:00
4798,2023-09-18 09:55:00
4799,2023-09-18 10:00:00
4800,2023-09-18 10:05:00
4801,2023-09-18 10:10:00
4802,2023-09-18 10:15:00
4803,2023-09-18 10:20:00
4804,2023-09-18 10:25:00
4805,2023-09-18 10:30:00
4806,2023-09-18 10:35:00
4807,2023-09-18 10:40:00
4808,2023-09-18 10:45:00
4809,2023-09-18 10:50:00
4810,2023-09-18 10:55:00
4811,2023-09-18 11:00:00
4812,2023-09-18 11:05:00
4813,2023-09-18 11:10:00
4814,2023-09-18 11:15:00
4815,2023-09-18 11:20:00
4816,2023-09-18 11:25:00
4817,2023-09-18 11:30:00
4818,2023-09-18 11:35:00
4819,2023-09-18 11:40:00
4820,2023-09-18 11:45:00
4821,2023-09-18 11:50:00
4822,2023-09-18 11:55:00
4823,2023-09-18 12:00:00
4824,2023-09-18 12:05:00
4825,2023-09-18 12:10:00
4826,2023-09-18 12:15:00
4827,2023-09-18 12:20:00
4828,2023-09-18 12:25:00
4829,2023-09-18 12:30:00
4830,2023-09-18 12:35:00
4831,2023-09-18 12:40:00
4832,2023-09-18 12:45:00
4833,2023-09-18 12:50:00
4834,2023-09-18 12:55:00
4835,2023-09-18 13:00:00
4836,2023-09-18 13:05:00
4837,2023-09-18 13:10:00
4838,2023-09-18 13:15:00
4839,2023-09-18 13:20:00
4840,2023-09-18 13:25:00
4841,2023-09-18 13:30:00
4842,2023-09-18 13:35:00
4843,2023-09-18 13:40:00
4844,2023-09-18 13:45:00
4845,2023-09-18 13:50:00
4846,2023-09-18 13:55:00
4847,2023-09-19 08:00:00
4848,2023-09-19 08:05:00
4849,2023-09-19 08:10:00
4850,2023-09-19 08:15:00
4851,2023-09-19 08:20:00
4852,2023-09-19 08:25:00
4853,2023-09-19 08:30:00
4854,2023-09-19 08:35:00
4855,2023-09-19 08:40:00
4856,2023-09-19 08:45:00
4857,2023-09-19 08:50:00
4858,2023-09-19 08:55:00
4859,2023-09-19 09:00:00
4860,2023-09-19 09:05:00
4861,2023-09-19 09:10:00
4862,2023-09-19 09:15:00
4863,2023-09-19 09:20:00
4864,2023-09-19 09:25:00
4865,2023-09-19 09:30:00
4866,2023-09-19 09:35:00
4867,2023-09-19 09:40:00
4868,2023-09-19 09:45:00
4869,2023-09-19 09:50:00
4870,2023-09-19 09:55:00
4871,2023-09-19 10:00:00
4872,2023-09-19 10:05:00
4873,2023-09-19 10:10:00
4874,2023-09-19 10:15:00
4875,2023-09-19 10:20:00
4876,2023-09-19 10:25:00
4877,2023-09-19 10:30:00
4878,2023-09-19 10:35:00
4879,2023-09-19 10:40:00
4880,2023-09-19 10:45:00
4881,2023-09-19 10:50:00
4882,2023-09-19 10:55:00
4883,2023-09-19 11:00:00
4884,2023-09-19 11:05:00
4885,2023-09-19 11:10:00
4886,2023-09-19 11:15:00
4887,2023-09-19 11:20:00
4888,2023-09-19 11:25:00
4889,2023-09-19 11:30:00
4890,2023-09-19 11:35:00
4891,2023-09-19 11:40:00
4892,2023-09-19 11:45:00
4893,2023-09-19 11:50:00
4894,2023-09-19 11:55:00
4895,2023-09-19 12:00:00
4896,2023-09-19 12:05:00
4897,2023-09-19 12:10:00
4898,2023-09-19 12:15:00
4899,2023-09-19 12:20:00
4900,2023-09-19 12:25:00
4901,2023-09-19 12:30:00
4902,2023-09-19 12:35:00
4903,2023-09-19 12:40:00
4904,2023-09-19 12:45:00
4905,2023-09-19 12:50:00
4906,2023-09-19 12:55:00
4907,2023-09-19 13:00:00
4908,2023-09-19 13:05:00
4909,2023-09-19 13:10:00
4910,2023-09-19 13:15:00
4911,2023-09-19 13:20:00
4912,2023-09-19 13:25:00
4913,2023-09-19 13:30:00
4914,2023-09-19 13:35:00
4915,2023-09-19 13:40:00
4916,2023-09-19 13:45:00
4917,2023-09-19 13:50:00
4918,2023-09-19 13:55:00
4919,2023-09-20 08:00:00
4920,2023-09-20 08:05:00
4921,2023-09-20 08:10:00
4922,2023-09-20 08:15:00
4923,2023-09-20 08:20:00
4924,2023-09-20 08:25:00
4925,2023-09-20 08:30:00
4926,2023-09-20 08:35:00
4927,2023-09-20 08:40:00
4928,2023-09-20 08:45:00
4929,2023-09-20 08:50:00
4930,2023-09-20 08:55:00
4931,2023-09-20 09:00:00
4932,2023-09-20 09:05:00
4933,2023-09-20 09:10:00
4934,2023-09-20 09:15:00
4935,2023-09-20 09:20:00
4936,2023-09-20 09:25:00
4937,2023-09-20 09:30:00
4938,2023-09-20 09:35:00
4939,2023-09-20 09:40:00
4940,2023-09-20 09:45:00
4941,2023-09-20 09:50:00
4942,2023-09-20 09:55:00
4943,2023-09-20 10:00:00
4944,2023-09-20 10:05:00
4945,2023-09-20 10:10:00
4946,2023-09-20 10:15:00
4947,2023-09-20 10:20:00
4948,2023-09-20 10:25:00
4949,2023-09-20 10:30:00
4950,2023-09-20 10:35:00
4951,2023-09-20 10:40:00
4952,2023-09-20 10:45:00
4953,2023-09-20 10:50:00
4954,2023-09-20 10:55:00
4955,2023-09-20 11:00:00
4956,2023-09-20 11:05:00
4957,2023-09-20 11:10:00
4958,2023-09-20 11:15:00
4959,2023-09-20 11:20:00
4960,2023-09-20 11:25:00
4961,2023-09-20 11:30:00
4962,2023-09-20 11:35:00
4963,2023-09-20 11:40:00
4964,2023-09-20 11:45:00
4965,2023-09-20 11:50:00
4966,2023-09-20 11:55:00
4967,2023-09-20 12:00:00
4968,2023-09-20 12:05:00
4969,2023-09-20 12:10:00
4970,2023-09-20 12:15:00
4971,2023-09-20 12:20:00
4972,2023-09-20 12:25:00
4973,2023-09-20 12:30:00
4974,2023-09-20 12:35:00
4975,2023-09-20 12:40:00
4976,2023-09-20 12:45:00
4977,2023-09-20 12:50:00
4978,2023-09-20 12:55:00
4979,2023-09-20 13:00:00
4980,2023-09-20 13:05:00
4981,2023-09-20 13:10:00
4982,2023-09-20 13:15:00
4983,2023-09-20 13:20:00
4984,2023-09-20 13:25:00
4985,2023-09-20 13:30:00
4986,2023-09-20 13:35:00
4987,2023-09-20 13:40:00
4988,2023-09-20 13:45:00
4989,2023-09-20 13:50:00
4990,2023-09-20 13:55:00
4991,2023-09-21 08:00:00
4992,2023-09-21 08:05:00
4993,2023-09-21 08:10:00
4994,2023-09-21 08:15:00
4995,2023-09-21 08:20:00
4996,2023-09-21 08:25:00
4997,2023-09-21 08:30:00
4998,2023-09-21 08:35:00
4999,2023-09-21 08:40:00
5000,2023-09-21 08:45:00
5001,2023-09-21 08:50:00
5002,2023-09-21 08:55:00
5003,2023-09-21 09:00:00
5004,2023-09-21 09:05:00
5005,2023-09-21 09:10:00
5006,2023-09-21 09:15:00
5007,2023-09-21 09:20:00
5008,2023-09-21 09:25:00
5009,2023-09-21 09:30:00
5010,2023-09-21 09:35:00
5011,2023-09-21 09:40:00
5012,2023-09-21 09:45:00
5013,2023-09-21 09:50:00
5014,2023-09-21 09:55:00
5015,2023-09-21 10:00:00
5016,2023-09-21 10:05:00
5017,2023-09-21 10:10:00
5018,2023-09-21 10:15:00
5019,2023-09-21 10:20:00
5020,2023-09-21 10:25:00
5021,2023-09-21 10:30:00
5022,2023-09-21 10:35:00
5023,2023-09-21 10:40:00
5024,2023-09-21 10:45:00
5025,2023-09-21 10:50:00
5026,2023-09-21 10:55:00
5027,2023-09-21 11:00:00
5028,2023-09-21 11:05:00
5029,2023-09-21 11:10:00
5030,2023-09-21 11:15:00
5031,2023-09-21 11:20:00
5032,2023-09-21 11:25:00
5033,2023-09-21 11:30:00
5034,2023-09-21 11:35:00
5035,2023-09-21 11:40:00
5036,2023-09-21 11:45:00
5037,2023-09-21 11:50:00
5038,2023-09-21 11:55:00
5039,2023-09-21 12:00:00
5040,2023-09-21 12:05:00
5041,2023-09-21 12:10:00
5042,2023-09-21 12:15:00
5043,2023-09-21 12:20:00
5044,2023-09-21 12:25:00
5045,2023-09-21 12:30:00
5046,2023-09-21 12:35:00
5047,2023-09-21 12:40:00
5048,2023-09-21 12:45:00
5049,2023-09-21 12:50:00
5050,2023-09-21 12:55:00
5051,2023-09-21 13:00:00
5052,2023-09-21 13:05:00
5053,2023-09-21 13:10:00
5054,2023-09-21 13:15:00
5055,2023-09-21 13:20:00
5056,2023-09-21 13:25:00
5057,2023-09-21 13:30:00
5058,2023-09-21 13:35:00
5059,2023-09-21 13:40:00
5060,2023-09-21 13:45:00
5061,2023-09-21 13:50:00
5062,2023-09-21 13:55:00
5063,2023-09-22 08:00:00
5064,2023-09-22 08:05:00
5065,2023-09-22 08:10:00
5066,2023-09-22 08:15:00
5067,2023-09-22 08:20:00
5068,2023-09-22 08:25:00
5069,2023-09-22 08:30:00
5070,2023-09-22 08:35:00
5071,2023-09-22 08:40:00
5072,2023-09-22 08:45:00
5073,2023-09-22 08:50:00
5074,2023-09-22 08:55:00
5075,2023-09-22 09:00:00
5076,2023-09-22 09:05:00
5077,2023-09-22 09:10:00
5078,2023-09-22 09:15:00
5079,2023-09-22 09:20:00
5080,2023-09-22 09:25:00
5081,2023-09-22 09:30:00
5082,2023-09-22 09:35:00
5083,2023-09-22 09:40:00
5084,2023-09-22 09:45:00
5085,2023-09-22 09:50:00
5086,2023-09-22 09:55:00
5087,2023-09-22 10:00:00
5088,2023-09-22 10:05:00
5089,2023-09-22 10:10:00
5090,2023-09-22 10:15:00
5091,2023-09-22 10:20:00
5092,2023-09-22 10:25:00
5093,2023-09-22 10:30:00
5094,2023-09-22 10:35:00
5095,2023-09-22 10:40:00
5096,2023-09-22 10:45:00
5097,2023-09-22 10:50:00
5098,2023-09-22 10:55:00
5099,2023-09-22 11:00:00
5100,2023-09-22 11:05:00
5101,2023-09-22 11:10:00
5102,2023-09-22 11:15:00
5103,2023-09-22 11:20:00
5104,2023-09-22 11:25:00
5105,2023-09-22 11:30:00
5106,2023-09-22 11:35:00
5107,2023-09-22 11:40:00
5108,2023-09-22 11:45:00
5109,2023-09-22 11:50:00
5110,2023-09-22 11:55:00
5111,2023-09-22 12:00:00
5112,2023-09-22 12:05:00
5113,2023-09-22 12:10:00
5114,2023-09-22 12:15:00
5115,2023-09-22 12:20:00
5116,2023-09-22 12:25:00
5117,2023-09-22 12:30:00
5118,2023-09-22 12:35:00
5119,2023-09-22 12:40:00
5120,2023-09-22 12:45:00
5121,2023-09-22 12:50:00
5122,2023-09-22 12:55:00
5123,2023-09-22 13:00:00
5124,2023-09-22 13:05:00
5125,2023-09-22 13:10:00
5126,2023-09-22 13:15:00
5127,2023-09-22 13:20:00
5128,2023-09-22 13:25:00
5129,2023-09-22 13:30:00
5130,2023-09-22 13:35:00
5131,2023-09-22 13:40:00
5132,2023-09-22 13:45:00
5133,2023-09-22 13:50:00
5134,2023-09-22 13:55:00
5135,2023-09-23 08:00:00
5136,2023-09-23 08:05:00
5137,2023-09-23 08:10:00
5138,2023-09-23 08:15:00
5139,2023-09-23 08:20:00
5140,2023-09-23 08:25:00
5141,2023-09-23 08:30:00
5142,2023-09-23 08:35:00
5143,2023-09-23 08:40:00
5144,2023-09-23 08:45:00
5145,2023-09-23 08:50:00
5146,2023-09-23 08:55:00
5147,2023-09-23 09:00:00
5148,2023-09-23 09:05:00
5149,2023-09-23 09:10:00
5150,2023-09-23 09:15:00
5151,2023-09-23 09:20:00
5152,2023-09-23 09:25:00
5153,2023-09-23 09:30:00
5154,2023-09-23 09:35:00
5155,2023-09-23 09:40:00
5156,2023-09-23 09:45:00
5157,2023-09-23 09:50:00
5158,2023-09-23 09:55:00
5159,2023-09-23 10:00:00
5160,2023-09-23 10:05:00
5161,2023-09-23 10:10:00
5162,2023-09-23 10:15:00
5163,2023-09-23 10:20:00
5164,2023-09-23 10:25:00
5165,2023-09-23 10:30:00
5166,2023-09-23 10:35:00
5167,2023-09-23 10:40:00
5168,2023-09-23 10:45:00
5169,2023-09-23 10:50:00
5170,2023-09-23 10:55:00
5171,2023-09-23 11:00:00
5172,2023-09-23 11:05:00
5173,2023-09-23 11:10:00
5174,2023-09-23 11:15:00
5175,2023-09-23 11:20:00
5176,2023-09-23 11:25:00
5177,2023-09-23 11:30:00
5178,2023-09-23 11:35:00
5179,2023-09-23 11:40:00
5180,2023-09-23 11:45:00
5181,2023-09-23 11:50:00
5182,2023-09-23 11:55:00
5183,2023-09-23 12:00:00
5184,2023-09-23 12:05:00
5185,2023-09-23 12:10:00
5186,2023-09-23 12:15:00
5187,2023-09-23 12:20:00
5188,2023-09-23 12:25:00
5189,2023-09-23 12:30:00
5190,2023-09-23 12:35:00
5191,2023-09-23 12:40:00
5192,2023-09-23 12:45:00
5193,2023-09-23 12:50:00
5194,2023-09-23 12:55:00
5195,2023-09-23 13:00:00
5196,2023-09-23 13:05:00
5197,2023-09-23 13:10:00
5198,2023-09-23 13:15:00
5199,2023-09-23 13:20:00
5200,2023-09-23 13:25:00
5201,2023-09-23 13:30:00
5202,2023-09-23 13:35:00
5203,2023-09-23 13:40:00
5204,2023-09-23 13:45:00
5205,2023-09-23 13:50:00
5206,2023-09-23 13:55:00
5207,2023-09-24 08:00:00
5208,2023-09-24 08:05:00
5209,2023-09-24 08:10:00
5210,2023-09-24 08:15:00
5211,2023-09-24 08:20:00
5212,2023-09-24 08:25:00
5213,2023-09-24 08:30:00
5214,2023-09-24 08:35:00
5215,2023-09-24 08:40:00
5216,2023-09-24 08:45:00
5217,2023-09-24 08:50:00
5218,2023-09-24 08:55:00
5219,2023-09-24 09:00:00
5220,2023-09-24 09:05:00
5221,2023-09-24 09:10:00
5222,2023-09-24 09:15:00
5223,2023-09-24 09:20:00
5224,2023-09-24 09:25:00
5225,2023-09-24 09:30:00
5226,2023-09-24 09:35:00
5227,2023-09-24 09:40:00
5228,2023-09-24 09:45:00
5229,2023-09-24 09:50:00
5230,2023-09-24 09:55:00
5231,2023-09-24 10:00:00
5232,2023-09-24 10:05:00
5233,2023-09-24 10:10:00
5234,2023-09-24 10:15:00
5235,2023-09-24 10:20:00
5236,2023-09-24 10:25:00
5237,2023-09-24 10:30:00
5238,2023-09-24 10:35:00
5239,2023-09-24 10:40:00
5240,2023-09-24 10:45:00
5241,2023-09-24 10:50:00
5242,2023-09-24 10:55:00
5243,2023-09-24 11:00:00
5244,2023-09-24 11:05:00
5245,2023-09-24 11:10:00
5246,2023-09-24 11:15:00
5247,2023-09-24 11:20:00
5248,2023-09-24 11:25:00
5249,2023-09-24 11:30:00
5250,2023-09-24 11:35:00
5251,2023-09-24 11:40:00
5252,2023-09-24 11:45:00
5253,2023-09-24 11:50:00
5254,2023-09-24 11:55:00
5255,2023-09-24 12:00:00
5256,2023-09-24 12:05:00
5257,2023-09-24 12:10:00
5258,2023-09-24 12:15:00
5259,2023-09-24 12:20:00
5260,2023-09-24 12:25:00
5261,2023-09-24 12:30:00
5262,2023-09-24 12:35:00
5263,2023-09-24 12:40:00
5264,2023-09-24 12:45:00
5265,2023-09-24 12:50:00
5266,2023-09-24 12:55:00
5267,2023-09-24 13:00:00
5268,2023-09-24 13:05:00
5269,2023-09-24 13:10:00
5270,2023-09-24 13:15:00
5271,2023-09-24 13:20:00
5272,2023-09-24 13:25:00
5273,2023-09-24 13:30:00
5274,2023-09-24 13:35:00
5275,2023-09-24 13:40:00
5276,2023-09-24 13:45:00
5277,2023-09-24 13:50:00
5278,2023-09-24 13:55:00
5279,2023-09-25 08:00:00
5280,2023-09-25 08:05:00
5281,2023-09-25 08:10:00
5282,2023-09-25 08:15:00
5283,2023-09-25 08:20:00
5284,2023-09-25 08:25:00
5285,2023-09-25 08:30:00
5286,2023-09-25 08:35:00
5287,2023-09-25 08:40:00
5288,2023-09-25 08:45:00
5289,2023-09-25 08:50:00
5290,2023-09-25 08:55:00
5291,2023-09-25 09:00:00
5292,2023-09-25 09:05:00
5293,2023-09-25 09:10:00
5294,2023-09-25 09:15:00
5295,2023-09-25 09:20:00
5296,2023-09-25 09:25:00
5297,2023-09-25 09:30:00
5298,2023-09-25 09:35:00
5299,2023-09-25 09:40:00
5300,2023-09-25 09:45:00
5301,2023-09-25 09:50:00
5302,2023-09-25 09:55:00
5303,2023-09-25 10:00:00
5304,2023-09-25 10:05:00
5305,2023-09-25 10:10:00
5306,2023-09-25 10:15:00
